id	name	pvalue	logFC
XLOC_043655	Tigd2	0.001582	-0.580032378
XLOC_043656	-	0.219959038	-0.168519446
XLOC_043680	Smarcad1	0.036209459	0.992094643
XLOC_043681	Hpgds	0.127938262	-0.379315069
XLOC_043686	Gm16838	0.843700163	-0.011752298
XLOC_043693	Mad2l1	0.015450318	-1.037685554
XLOC_043694	Vmn1r32	0.912272763	-0.006186625
XLOC_043703	Gm9794	0.426921991	0.615591557
XLOC_043704	4930597O21Rik,Gm43956	0.094674843	0.526539695
XLOC_043706	Gm25260	0.205022629	-0.334379814
XLOC_043707	-	0.202720891	-0.770675276
XLOC_043708	Gadd45a	0.391002219	0.099765696
XLOC_043710	Gm8566	0.44551177	-0.367439493
XLOC_043713	Il12rb2,Serbp1	0.001847941	1.554043472
XLOC_043784	Rn7s6	0.960230587	-0.200974724
XLOC_043838	Rpia	0.589281118	0.045323126
XLOC_043839	-	0.059454776	-2.688517396
XLOC_043840	Eif2ak3,Gm43292	0.002386023	-2.291268067
XLOC_043841	Gm23346	0.001776152	-2.208926519
XLOC_043843	Gm43906	0.266131065	0.229627708
XLOC_043848	Krcc1	0.12441512	-0.270178646
XLOC_043849	Krcc1	0.834875738	0.194657047
XLOC_043850	Krcc1	0.342326049	0.504668355
XLOC_043851	Cd8b1	0.003446124	-1.499225539
XLOC_043854	Rmnd5a	0.683548552	-0.094376221
XLOC_043855	Gm44130	0.21371355	-0.06559669
XLOC_043856	-	0.170623054	-0.596722566
XLOC_043858	Rnf103	0.010159106	-1.224160794
XLOC_043859	Gm44194	0.081445474	-0.132685295
XLOC_043860	Gm44195	0.049514207	-0.162391111
XLOC_043861	Kdm3a	0.0006976	-2.121359636
XLOC_043865	Gm22486,Immt,Ptcd3,RP23-64D23.7,RP23-64D23.8	0.000341575	0.865566796
XLOC_043866	RP23-64D23.8	0.861066136	0.402004744
XLOC_043867	Gm26628	0.014568783	0.622067859
XLOC_043868	RP23-64D23.10	0.101637722	0.433417888
XLOC_043872	RP24-416M6.4	0.019455141	0.954526835
XLOC_043873	RP24-416M6.4	0.798625745	0.058043658
XLOC_043875	Usp39	0.637103947	-0.119773186
XLOC_043876	RP23-60P18.10	0.019208184	0.325128521
XLOC_043877	Rnf181	0.182547442	-0.236436614
XLOC_043879	Vamp8	0.267377587	0.263040233
XLOC_043880	Mat2a	0.43501991	-0.484488949
XLOC_043881	-	0.194260572	-0.583112842
XLOC_043883	Capg	0.003460304	1.593242737
XLOC_043884	Elmod3	0.202236041	0.047664413
XLOC_043885	RP23-335C3.10	0.70759832	-0.075966139
XLOC_043886	Tgoln1	0.023540278	-0.599248534
XLOC_043887	Tcf7l1	0.401118494	0.404868557
XLOC_043888	Gm37969	0.929079758	0.018597308
XLOC_043891	Kcmf1	0.65861124	0.093772731
XLOC_043893	Tmsb10	0.048054334	-1.727807788
XLOC_043894	Gm18402	0.391002219	0.104917351
XLOC_043895	-	0.008057658	-1.737015135
XLOC_043896	-	0.076088423	-0.82419815
XLOC_043899	Suclg1	0.037138744	0.813229207
XLOC_043916	Gm44126	0.809515224	-0.311111517
XLOC_043943	Mrpl19	0.174953261	-0.321872616
XLOC_043947	Pole4	0.097660044	0.155785026
XLOC_043953	Sema4f	0.47548841	-0.089849552
XLOC_043955	Dok1	0.110100766	0.111077718
XLOC_043956	Htra2	0.866887371	-0.033544038
XLOC_043959	Pcgf1	0.50734521	-0.385086759
XLOC_043961	Ccdc142os	0.375978672	0.422056458
XLOC_043962	Ino80b,Mogs,Wbp1	0.000172208	1.621175597
XLOC_043964	Gm15624	0.01793819	-0.50066651
XLOC_043965	Gm15624	0.982798596	0.065697647
XLOC_043966	-	0.098751621	-0.481126917
XLOC_043967	Mthfd2	0.116901881	0.360973202
XLOC_043969	Mob1a	0.018589334	0.479222826
XLOC_043970	Tet3	0.519236526	-0.443820344
XLOC_043972	RP23-331I23.5	0.570322142	-0.047283503
XLOC_043973	Dguok	0.144514194	-0.2872503
XLOC_043975	Stambp	0.475378229	0.14432732
XLOC_043983	Tex261	0.221665528	-0.805044936
XLOC_043985	Nagk	0.818084596	-0.202079353
XLOC_043986	Paip2b	0.393083243	-1.381040402
XLOC_043990	Zfp638	0.088581677	0.406016036
XLOC_043991	-	0.024790558	-1.242699678
XLOC_043992	-	0.004351768	-1.247681225
XLOC_043997	Exoc6b	0.481131294	0.167591548
XLOC_043999	Spr	0.192938138	-0.473660003
XLOC_044003	Cct7,Fbxo41,Pradc1	0.000691907	1.884433559
XLOC_044005	Alms1	0.013124911	0.686931556
XLOC_044012	Gm9769	0.006098749	1.195635129
XLOC_044014	1700019G17Rik	0.391002219	-0.022833004
XLOC_044015	Cml1,Gm18290,Tprkb	0.010812996	1.170307761
XLOC_044016	Gm18290	0.092528613	1.492376717
XLOC_044017	Nat8b-ps	0.392404176	0.738647443
XLOC_044018	Dusp11	0.292351267	-0.279612082
XLOC_044021	Gm10443	0.038699878	-1.567774413
XLOC_044022	Gm19273,Snrpg	0.933630634	0.10254975
XLOC_044023	Gm19273	0.461481871	-0.22352356
XLOC_044024	-	0.158359903	0.743935567
XLOC_044026	Tia1	0.937866452	0.014193998
XLOC_044027	A430078I02Rik	0.016817371	-0.379660902
XLOC_044031	Pcbp1	0.083998302	-0.578885765
XLOC_044032	Gm22184	0.197571948	-1.068258929
XLOC_044033	Gm44292,Mxd1	0.473245806	0.110486529
XLOC_044034	Snrnp27	0.602131545	0.197853579
XLOC_044036	Gmcl1	0.492918724	-0.098890334
XLOC_044037	Anxa4	0.276890085	0.144836285
XLOC_044038	2610306M01Rik,Aak1	7.06e-05	-1.194931807
XLOC_044039	Gm44153	0.071256899	-2.128957708
XLOC_044040	-	0.122769303	-1.244782723
XLOC_044041	-	0.293396308	-0.725464194
XLOC_044042	Nfu1	0.955314189	0.033871931
XLOC_044043	Gfpt1	0.002907945	0.614054774
XLOC_044044	-	0.574750933	0.125118793
XLOC_044045	Antxr1	0.725101422	-0.05794588
XLOC_044053	Arhgap25	0.10890201	-0.113494933
XLOC_044055	Aplf	0.391002219	-0.033251926
XLOC_044059	Isy1,RP23-4F16.12,Rab43	0.10600501	0.787393255
XLOC_044063	Cnbp	0.240121221	0.592637201
XLOC_044064	Gm44064	0.163263345	-0.657647301
XLOC_044065	Copg1,Gm26636	0.278684887	0.188107861
XLOC_044069	Rab7	0.531250947	-0.349147191
XLOC_044070	Gm44187	0.391002219	0.018213832
XLOC_044071	Mir6376	0.001899138	1.546561438
XLOC_044075	Eefsec	0.30618103	-0.504953063
XLOC_044077	Ruvbl1	0.006413863	2.386613429
XLOC_044078	Sec61a1	0.878669992	0.025847065
XLOC_044079	Gm44430	0.135956093	-1.235145276
XLOC_044082	Gm43937	0.096271333	0.120618638
XLOC_044083	Abtb1	0.202466959	-0.682351718
XLOC_044084	Podxl2	0.154392179	0.164329667
XLOC_044085	Mcm2	0.197624654	0.462192522
XLOC_044086	Tpra1	0.105433674	-0.940563267
XLOC_044087	-	0.158553301	-0.634712833
XLOC_044096	Txnrd3	0.004008501	1.846567711
XLOC_044108	Cfap100,Zxdc	0.524390453	-0.078315244
XLOC_044109	C030015A19Rik	0.019557134	-0.699404048
XLOC_044110	C030015A19Rik	0.031558117	-0.65698335
XLOC_044113	Slc41a3	0.030149518	-1.486672708
XLOC_044114	Iqsec1	0.391002219	-0.378354038
XLOC_044118	Nup210	0.235573669	0.164769488
XLOC_044121	Gm44002	0.905818199	-0.148490678
XLOC_044126	Chchd4	0.24965935	0.253968583
XLOC_044127	Tmem43	0.01173213	-0.739190534
XLOC_044128	Xpc	0.696127965	-0.036664566
XLOC_044129	Lsm3	0.044459784	1.021857784
XLOC_044131	-	0.325663569	0.435019106
XLOC_044132	RP23-292C5.9,Slc6a6	0.00092575	0.775755917
XLOC_044133	RP23-292C5.7	0.009454374	-0.634614689
XLOC_044134	RP23-292C5.9	0.27280167	0.314836141
XLOC_044135	Grip2	0.106751505	-0.241939314
XLOC_044137	Ccdc174	0.911051508	-0.030871818
XLOC_044140	Fgd5	0.047792595	-1.191349857
XLOC_044141	Mrps25	0.201855709	-0.408840872
XLOC_044142	Gm44249	0.199183764	-0.369363643
XLOC_044143	Rbsn	0.003036558	-1.330428376
XLOC_044156	Lrig1	0.414288091	-0.398900435
XLOC_044162	Kbtbd8	0.041246082	1.045798729
XLOC_044163	-	0.111460857	0.37635061
XLOC_044174	Tmf1	0.251147984	-0.201628303
XLOC_044176	Uba3	0.575994392	0.088922599
XLOC_044177	Arl6ip5	9.13e-05	-0.872259559
XLOC_044178	Lmod3	0.291870612	-0.168000675
XLOC_044179	Frmd4b	0.114643553	-0.300159096
XLOC_044184	Mitf	0.553868302	-0.30073475
XLOC_044189	AC155839.1,Eif4e3,Foxp1,Gm20696	0.851521693	0.114588581
XLOC_044190	Gm20705	0.920554129	-0.030951801
XLOC_044192	Gm44104	0.419430491	0.076268401
XLOC_044195	Tpt1-ps3	0.769822102	-0.084919299
XLOC_044201	Rybp	0.33558804	0.250302017
XLOC_044206	Gm6565	0.256639913	1.252566268
XLOC_044209	Ppp4r2	0.009396999	0.402646012
XLOC_044229	Crbn	0.00189342	1.119537395
XLOC_044234	Setmar	0.07133349	-0.865392076
XLOC_044237	Gm44040,Gm44101,Itpr1	0.034360603	-0.820830968
XLOC_044238	-	0.338407214	-0.768359809
XLOC_044239	Gm16433	0.2301988	0.266470225
XLOC_044240	0610040F04Rik	0.001958148	3.218672595
XLOC_044242	Arl8b,Edem1	0.021285829	-0.510449681
XLOC_044252	Gm15519	0.211665186	0.278548824
XLOC_044254	Rad18	0.004313628	-1.557494195
XLOC_044255	Srgap3	0.768496482	-0.010554385
XLOC_044259	Gt(ROSA)26Sor	0.012106933	0.7277829
XLOC_044260	Gt(ROSA)26Sor	0.684942338	0.104036951
XLOC_044261	Setd5	0.272377467	-0.136068151
XLOC_044262	-	0.721266537	-0.081776767
XLOC_044263	Lhfpl4	0.181691676	-0.155379678
XLOC_044264	Gm16161,Mtmr14	0.28831433	-0.443121218
XLOC_044267	Brpf1,Gm15492	0.144211422	-0.264016463
XLOC_044268	Camk1	0.283806185	-0.348720429
XLOC_044270	Tada3	0.391002219	-0.023302919
XLOC_044271	Arpc4,Ttll3	0.037359963	0.455801393
XLOC_044272	Rpusd3	0.014722599	-1.209873538
XLOC_044275	Jagn1	0.250833814	0.762494587
XLOC_044276	Creld1,Prrt3	0.091235167	0.985733768
XLOC_044277	Emc3	0.1250651	-0.323055474
XLOC_044279	Gm44232	0.287741384	0.509909681
XLOC_044282	Gm44199	0.074946555	0.423261973
XLOC_044283	Gm44199	0.285814406	0.324132403
XLOC_044284	1700015O11Rik,Vhl	0.127915148	-0.596127355
XLOC_044285	Gm43963,Gm43964,Tatdn2	0.771499048	0.035545609
XLOC_044287	Ghrl,Sec13	0.060892432	-0.876689221
XLOC_044288	Atp2b2	0.391002219	-0.043124119
XLOC_044291	Atg7	0.765763486	0.057915179
XLOC_044292	Gm19040	0.262055673	-0.486912843
XLOC_044293	Vgll4	0.133813015	-0.670026742
XLOC_044294	Tamm41	0.452781848	-0.256138341
XLOC_044300	Tsen2	0.031339036	1.199984701
XLOC_044301	Mkrn2os	0.003950255	0.666990512
XLOC_044302	Mkrn2	0.042708779	-1.573626581
XLOC_044303	Raf1	0.079939678	-1.197260246
XLOC_044310	Rpl32,Snora7a	0.318206055	0.283002072
XLOC_044311	Efcab12	0.542412805	-0.075755033
XLOC_044312	Mbd4	0.705508264	0.047169966
XLOC_044313	Ift122	0.23788248	1.422917316
XLOC_044314	Ift122	0.088925785	0.580362701
XLOC_044316	Plxnd1	0.564366385	-0.013416035
XLOC_044317	Tmcc1	0.023674655	0.65607037
XLOC_044319	9530062K07Rik,Gm44103	0.002280323	-0.900221509
XLOC_044322	Mar-08	0.895605854	0.0447114
XLOC_044326	Zfp422	0.300202165	0.338541199
XLOC_044329	Tmem72	0.391002219	0.001808256
XLOC_044336	Zfp637	0.562526879	0.216271275
XLOC_044337	Zfp239	0.004919582	0.730231267
XLOC_044338	-	0.120806922	-0.944817429
XLOC_044339	4933440N22Rik,Fxyd4,Gm43863	0.442038764	0.094485755
XLOC_044340	4933440N22Rik	0.964800969	0.296215269
XLOC_044342	-	0.032989389	-1.039308539
XLOC_044343	-	0.237340096	-0.912080084
XLOC_044344	Csgalnact2	0.307997586	-0.064216518
XLOC_044349	Bms1	0.668673814	-0.086746662
XLOC_044350	Zfp248	0.955539469	-0.0057897
XLOC_044352	Ankrd26	0.78845395	-0.012919532
XLOC_044353	-	0.021621851	0.981761782
XLOC_044354	Cacna1c	0.235289741	-0.195360095
XLOC_044356	Cacna1c	0.044003595	-0.647529839
XLOC_044358	Cacna2d4	0.004563185	-2.013843988
XLOC_044359	Adipor2	0.029035798	-1.28142987
XLOC_044361	Fbxl14	0.003311706	-0.743138108
XLOC_044362	Erc1	0.693599136	-0.025736034
XLOC_044364	Wnk1	0.292630597	-0.671241196
XLOC_044366	-	0.0409343	-1.590579232
XLOC_044369	Ccdc77,Gm24592	0.010605753	-0.560732142
XLOC_044371	-	0.026228182	-1.712022847
XLOC_044372	-	0.043845718	-1.175615952
XLOC_044373	-	0.065491637	-1.421281759
XLOC_044374	Il17ra	0.001489893	-1.234585041
XLOC_044375	Cecr6	0.031722947	-1.271953908
XLOC_044376	-	0.198103925	-0.922956002
XLOC_044377	Cecr5	0.160756478	-0.364535532
XLOC_044382	Cecr2	0.422984419	0.567204007
XLOC_044383	Atp6v1e1	0.450442296	-0.097220124
XLOC_044385	Bcl2l13,Bid	0.034213429	0.393052039
XLOC_044386	Gm44260	0.994945485	0.005737393
XLOC_044387	Mical3	0.927449799	-0.029691145
XLOC_044388	Pex26	0.195862225	-0.366175523
XLOC_044389	Gm44014	0.218731634	-0.326848348
XLOC_044391	Gm44148	0.009447084	-2.385541639
XLOC_044400	M6pr,Phc1	0.001520372	1.391977387
XLOC_044402	Gm8430	0.00495495	-1.105798971
XLOC_044406	Apobec1	0.391002219	-0.065992663
XLOC_044409	Slc2a3	0.592117526	-0.059288705
XLOC_044412	Gm5112	0.002605624	-1.853403592
XLOC_044413	Foxj2,Gm26826	0.004623755	-0.740395572
XLOC_044414	C3ar1	0.002470934	-0.611428798
XLOC_044415	Necap1	0.00935853	-0.434998971
XLOC_044416	Gm5316	0.573770988	-0.079756772
XLOC_044439	Pex5	0.586529158	-0.092488725
XLOC_044444	Emg1,Gm15884,Phb2	0.015658402	1.555859763
XLOC_044447	Ptpn6	0.475383129	0.308322261
XLOC_044448	Atn1,Grcc10,Rnu7	0.175641447	-0.610844038
XLOC_044451	Tpi1	0.75067169	0.206843243
XLOC_044452	Usp5	0.629462436	-0.095493062
XLOC_044455	Cd4	0.811717304	-0.079897641
XLOC_044457	Ptms	0.85048997	-0.162902115
XLOC_044458	Mlf2	0.013559322	1.142141919
XLOC_044460	Cops7a	0.701475366	-0.25576844
XLOC_044461	Gm43989,RP24-503A2.6,Zfp384	0.189312669	-0.192974
XLOC_044462	Zfp384	0.244699852	0.625262528
XLOC_044463	-	0.629579175	-0.288932696
XLOC_044464	Lpar5	0.023842113	-0.567581093
XLOC_044465	Chd4,Gapdh,Nop2	0.000148052	1.106641593
XLOC_044466	Ncapd2	0.115505331	0.609402979
XLOC_044467	Ncapd2,Scarna10	0.931005207	0.061604209
XLOC_044468	Mrpl51	0.005900521	1.102749603
XLOC_044470	Cd27,Mir8113,Tapbpl	0.01845266	-1.19575715
XLOC_044471	Vamp1	0.002516335	-2.334885138
XLOC_044474	4930417O13Rik,Tuba3a	0.126656282	0.489637189
XLOC_044475	-	0.540846964	-0.19248208
XLOC_044476	-	0.548841148	-0.415041621
XLOC_044477	-	0.941566331	0.054313819
XLOC_044478	-	0.429150168	0.220338399
XLOC_044480	Plekhg6,Tnfrsf1a	0.106351559	-0.647740488
XLOC_044481	Cd9	0.391002219	-0.167440157
XLOC_044482	Gm28809	0.014328872	-1.482441593
XLOC_044489	-	0.230273461	-0.469470985
XLOC_044490	Ndufa9	0.669631344	-0.126557918
XLOC_044493	D6Wsu163e	0.032911063	0.338424468
XLOC_044494	Gm43125	0.391002219	0.117990647
XLOC_044496	Ccnd2	0.005261461	1.219484039
XLOC_044503	Parp11	5.05e-06	-0.571436218
XLOC_044504	-	0.106444979	-0.954218126
XLOC_044505	-	0.020318674	-0.985114238
XLOC_044506	-	0.18169254	-0.344546063
XLOC_044507	Cracr2a,Gm43634	0.000694594	-1.770107485
XLOC_044508	-	0.162626798	-1.456018839
XLOC_044524	Rpl18-ps2	0.391977995	-0.28667227
XLOC_044527	Rhno1	0.643694345	0.044473855
XLOC_044529	Itfg2	0.20187726	-0.128500701
XLOC_044530	Fkbp4	0.514795517	0.322664444
XLOC_044531	Gm18009	0.137013656	0.614927596
XLOC_044540	Gm5884	0.376138979	-0.29491589
XLOC_044545	-	0.228243695	-0.617272515
XLOC_044548	Gm44067	0.391002219	-0.066768575
XLOC_044549	BC035044	0.31332847	-0.735709242
XLOC_044551	2310001H17Rik,BC035044,Clec2d,Clec2e,Clec2i,Gm27514	0.00336261	0.279299776
XLOC_044552	Clec2i	0.072967821	1.197127866
XLOC_044560	-	0.004279616	1.057454769
XLOC_044561	-	0.391002219	0.086807841
XLOC_044563	Cd69	0.215282812	0.438450909
XLOC_044564	-	0.003084422	0.913171412
XLOC_044570	1700101I11Rik	0.000449123	2.595395058
XLOC_044572	Klrd1	0.057832609	-2.577586866
XLOC_044573	Klrk1	0.893339714	-0.009294978
XLOC_044622	Magohb,RP24-377D18.5	0.945740258	0.037242567
XLOC_044624	Ybx3	0.063025642	0.640401599
XLOC_044667	Gm7039,Smim10l1	0.208488912	0.248893371
XLOC_044668	-	0.675530505	0.182548617
XLOC_044677	Etv6,Gm17089	0.027723855	0.719300945
XLOC_044678	Gm43982	0.601590045	0.05738607
XLOC_044679	Gm17088	0.183541065	-0.70175175
XLOC_044680	1700051K13Rik	0.252660362	0.42654485
XLOC_044681	-	0.705523225	0.116149598
XLOC_044684	Lrp6	0.932408703	-0.02004372
XLOC_044687	Borcs5	0.133966139	-0.492040051
XLOC_044688	Dusp16	0.621617315	-0.163684045
XLOC_044689	-	0.03489296	-0.974497063
XLOC_044690	Crebl2	0.004695934	-1.066260793
XLOC_044691	-	0.230330095	-0.835237499
XLOC_044692	Gpr19	0.505401784	0.26220336
XLOC_044694	Cdkn1b,Gm44238	0.025065886	-1.857794279
XLOC_044696	Apold1	0.701656818	0.124890355
XLOC_044697	Ddx47	0.153500756	0.433805699
XLOC_044698	Gprc5a	0.291742127	0.282879604
XLOC_044701	Hebp1	0.031322761	-0.696091513
XLOC_044710	-	0.152668652	0.704407027
XLOC_044711	-	0.703930776	0.010356128
XLOC_044713	Rpl36a-ps3	0.966722573	0.516529989
XLOC_044714	Gm44140,Plbd1	0.016532611	-0.836927963
XLOC_044717	Hist4h4	0.957499404	-0.00681732
XLOC_044718	Gm44364,Wbp11	0.019570756	0.889342632
XLOC_044719	Smco3	0.144900845	-0.36841723
XLOC_044720	-	0.081785134	-0.585778597
XLOC_044721	Art4,Gm44069	0.528906008	-0.158691856
XLOC_044724	Arhgdib	0.021622452	-1.895069763
XLOC_044729	Strap	0.034005197	0.828113842
XLOC_044730	Dera	0.206300732	0.319300695
XLOC_044747	Aebp2,Gm44013,Plekha5	0.006961899	0.670737974
XLOC_044748	-	0.125723082	0.302280386
XLOC_044749	-	0.71793876	0.059875109
XLOC_044750	Gm44013	0.723936643	-0.062017176
XLOC_044751	-	0.00728348	-1.259574233
XLOC_044752	-	0.040981751	-1.16200257
XLOC_044753	-	0.070106475	-0.808138261
XLOC_044754	-	0.158238048	-0.64310439
XLOC_044755	-	0.77550725	-0.089291787
XLOC_044757	-	0.272170685	-0.301772892
XLOC_044758	-	0.015923589	-0.927170922
XLOC_044759	-	0.10133142	-0.700047405
XLOC_044760	-	0.013288773	-0.499497279
XLOC_044761	-	0.010620829	-0.340377736
XLOC_044763	-	0.862777533	-0.021577947
XLOC_044775	Gm20400	0.893056066	-0.152002268
XLOC_044778	Golt1b,Recql	0.865601005	0.013218424
XLOC_044779	Pyroxd1	0.058251459	-0.845288953
XLOC_044780	-	0.247521557	0.083805546
XLOC_044781	-	0.477281454	0.347360766
XLOC_044782	-	0.124238195	0.404214081
XLOC_044784	Ldhb	0.391002219	0.049597135
XLOC_044787	Cmas	0.010249983	-0.811741472
XLOC_044789	St8sia1	0.236276402	-0.260200835
XLOC_044791	C2cd5	0.433153421	0.24956383
XLOC_044794	1700126G02Rik	0.036647547	-0.167382139
XLOC_044795	Etnk1	0.015025225	-1.91022213
XLOC_044799	-	0.641668763	-0.102172297
XLOC_044807	Casc1,Gm43910,Lrmp	0.000317115	0.882278804
XLOC_044808	Gm43910	0.945886469	0.044259118
XLOC_044809	Kras	0.068254484	-0.895576306
XLOC_044811	Rps25-ps1	0.15281475	-0.811391785
XLOC_044814	-	0.019451724	-1.418162693
XLOC_044820	Itpr2	0.257677504	-0.633020939
XLOC_044821	Gm44086	0.391002219	-0.044294162
XLOC_044823	-	0.086748556	-1.275118916
XLOC_044824	-	0.114874048	-0.76629449
XLOC_044825	Asun,Fgfr1op2	0.022282343	0.562977517
XLOC_044826	Tm7sf3	0.388161103	0.143184034
XLOC_044827	Gm6654	0.204526828	1.385818563
XLOC_044828	-	0.092390981	0.490560391
XLOC_044829	-	0.097799244	0.182105104
XLOC_044830	Stk38l	0.011591215	-0.665111983
XLOC_044831	-	0.837489878	-0.055759497
XLOC_044833	1700034J05Rik,Gm44085	0.018365838	1.874696238
XLOC_044834	1700034J05Rik	0.376603449	0.094632553
XLOC_044835	Mrps35	0.150884463	0.524805688
XLOC_044836	Mansc4	0.85814133	-0.054019671
XLOC_044837	Klhl42	0.181036427	-0.260219677
XLOC_044838	-	0.983525331	-0.019022653
XLOC_044839	-	0.826134086	0.084406955
XLOC_044842	Ccdc91,Gm44035,Gm6288	0.611461672	0.351793735
XLOC_044843	Gm44035	0.314282053	-0.691242718
XLOC_044847	Ergic2,Gm17216	0.307286586	-0.390926537
XLOC_044848	-	0.100175579	0.183085897
XLOC_044849	Tmtc1	0.76467462	-0.025014854
XLOC_044856	Ipo8	0.615077102	-0.128704096
XLOC_044860	Gm43913	0.857747325	0.014383531
XLOC_044861	Fam60a	0.46260301	-0.229271102
XLOC_044865	Mettl20	0.000304583	0.903913059
XLOC_044866	Amn1	0.930111922	-0.004331271
XLOC_044867	-	0.852605025	0.246697217
XLOC_044870	2810474O19Rik	0.188789197	-0.303924572
XLOC_044873	-	0.066678577	-0.898327625
XLOC_044874	-	0.254775421	-0.721719841
XLOC_044875	-	0.479524877	-0.141581371
XLOC_044876	-	0.190901903	-0.669055357
XLOC_044877	-	0.417683709	-0.541723361
XLOC_044878	-	0.079845107	-1.545078621
XLOC_044882	Gm7353	0.074760002	-0.403728006
XLOC_044898	Ndufa3,Tfpt	0.973740233	0.085834585
XLOC_044899	Prpf31	0.903450819	0.032701288
XLOC_044900	Cnot3,Mir3572	0.205991295	-0.8809214
XLOC_044901	Gm15929	0.612016176	-0.076236909
XLOC_044902	Mboat7,Tsen34	0.007952891	1.333714189
XLOC_044903	Rps9	0.945558739	-0.108416821
XLOC_044906	Lair1	0.005638476	-1.138090517
XLOC_044908	Ttyh1	0.228635179	-0.345730284
XLOC_044909	Leng8	0.045820827	-0.814442584
XLOC_044919	Rdh13	0.076485553	0.869794419
XLOC_044920	Eps8l1,Ppp1r12c	0.46485238	-0.267323724
XLOC_044921	Tnnt1	0.093551049	1.790365508
XLOC_044923	RP23-179K11.3	0.185506822	-0.626798117
XLOC_044924	RP23-179K11.11	0.004750297	-1.510296491
XLOC_044925	-	0.005678777	-1.871291939
XLOC_044926	RP23-179K11.10,RP23-179K11.8	0.034110804	-0.086581218
XLOC_044927	Tmem86b	0.004866168	-1.406346362
XLOC_044928	RP23-179K11.4	0.273531619	-0.766920653
XLOC_044929	Hspbp1	0.013135635	1.355255636
XLOC_044932	Suv420h2	0.391002219	0.05966462
XLOC_044933	Tmem190,Tmem238	0.296908612	0.87345707
XLOC_044934	-	0.076029518	-0.652767575
XLOC_044935	Rpl28	0.790943961	-0.050256369
XLOC_044936	Isoc2b	0.37602209	-0.742613634
XLOC_044937	Isoc2a	0.589244282	-0.031735212
XLOC_044939	Nat14,Zfp628	0.364844014	-0.044785528
XLOC_044941	Zfp579	0.07025088	-0.826150358
XLOC_044942	-	0.069837579	0.501703799
XLOC_044943	-	0.317894289	-0.46004767
XLOC_044944	-	0.109009352	0.663679342
XLOC_044945	Ccdc106,RP23-414I24.8,Zfp524,Zfp865	0.439179195	0.215387636
XLOC_044947	RP23-419K14.7	0.391002219	-0.270633072
XLOC_044948	U2af2	0.81771509	-0.114196977
XLOC_044949	Epn1	0.236829373	-0.433940803
XLOC_044962	-	0.512034925	-0.097883992
XLOC_044963	RP23-103E11.8	0.698912784	-0.043088994
XLOC_044965	Zfp444	0.257216543	-0.210091947
XLOC_044970	Zfp667	0.601649508	-0.039572427
XLOC_044971	Zfp583	0.361051265	0.21854988
XLOC_044972	Zfp583	0.481535236	0.258071323
XLOC_044975	Zfp28	0.443630869	-0.096023036
XLOC_044993	Zfp954	0.010453473	-0.90878852
XLOC_044994	RP23-7L11.6	0.364818088	-0.06356481
XLOC_044995	Zfp773	0.829172004	-0.126031928
XLOC_044997	Zfp772	0.840940659	0.016305949
XLOC_044998	-	0.084276445	0.335747033
XLOC_044999	-	0.806140103	0.058054232
XLOC_045000	Vmn2r29	0.19234789	0.682460841
XLOC_045002	Vmn2r29	0.883072739	0.014884945
XLOC_045003	-	0.154428315	0.421571721
XLOC_045004	-	0.044991746	0.311852952
XLOC_045005	Gm18190	0.004587638	0.358874629
XLOC_045006	Clcn4,Mir5620	0.008110278	-0.617623255
XLOC_045007	-	0.105572196	0.843447253
XLOC_045010	Zik1	0.376047325	0.199744939
XLOC_045013	Gm6900	0.234566984	0.633841784
XLOC_045025	Gm10179	0.864704527	-0.077426196
XLOC_045035	Zfp551	0.300484577	-0.182789437
XLOC_045037	Zfp606	0.593003507	-0.037524883
XLOC_045042	Zscan18	0.340754922	-0.406775297
XLOC_045043	-	0.030350785	-1.053604111
XLOC_045044	-	0.894888217	-0.026442291
XLOC_045045	-	0.521085688	-0.268989053
XLOC_045046	Zfp329	0.000639289	0.512761474
XLOC_045047	Zfp110	0.311810133	0.235933166
XLOC_045048	Zfp128	0.18410876	-0.14347422
XLOC_045049	Zscan22	0.463394603	0.11688131
XLOC_045050	-	0.381008753	0.525422049
XLOC_045051	-	0.930749333	-0.276052224
XLOC_045052	Rps5	0.530686072	-1.016249145
XLOC_045053	Gm26325,Rnf225	0.182779514	0.042794564
XLOC_045054	1810019N24Rik	0.227501369	-0.492725066
XLOC_045055	Gm29638	0.969435522	0.119799633
XLOC_045057	Zfp446	0.294968495	-0.116524377
XLOC_045058	Zbtb45	0.937602129	0.056742682
XLOC_045059	Trim28	0.430691913	0.331025692
XLOC_045064	Lig1	0.053904674	0.359540378
XLOC_045109	Mrip-ps	0.01348786	-0.652180698
XLOC_045124	-	0.135383853	-0.299319398
XLOC_045125	Sepw1	2.88e-05	-2.545819391
XLOC_045126	Gltscr2	0.028657902	-0.18014849
XLOC_045128	Gltscr1	0.022239241	-0.963357428
XLOC_045129	Gltscr1	0.032904659	-0.846044012
XLOC_045130	Gltscr1	0.012707361	-0.914755331
XLOC_045131	-	0.322464228	-0.596332355
XLOC_045132	-	0.001895812	-1.31338794
XLOC_045133	-	0.113507418	-0.454509682
XLOC_045134	-	0.065164001	-0.750365212
XLOC_045135	-	0.01426661	-0.534912303
XLOC_045136	-	0.054630981	-0.349333947
XLOC_045137	-	0.069369017	-0.599383618
XLOC_045138	-	0.107780383	-0.556356073
